,,state,decision
4340,1985-02-01,52.0,0.0
4340,1985-03-01,52.0,0.0
4340,1985-04-01,53.0,0.0
4340,1985-05-01,54.0,0.0
4341,1979-08-01,2.0,0.0
4341,1979-09-01,3.0,0.0
4341,1979-10-01,3.0,0.0
4341,1979-11-01,3.0,0.0
4341,1979-12-01,3.0,0.0
4341,1980-01-01,3.0,0.0
4341,1980-02-01,3.0,0.0
4341,1980-03-01,3.0,0.0
4341,1980-04-01,4.0,0.0
4341,1980-05-01,5.0,0.0
4341,1980-06-01,5.0,0.0
4341,1980-07-01,6.0,0.0
4341,1980-08-01,7.0,0.0
4341,1980-09-01,8.0,0.0
4341,1980-10-01,8.0,0.0
4341,1980-11-01,8.0,0.0
4341,1980-12-01,8.0,0.0
4341,1981-01-01,8.0,0.0
4341,1981-02-01,8.0,0.0
4341,1981-03-01,8.0,0.0
4341,1981-04-01,8.0,0.0
4341,1981-05-01,9.0,0.0
4341,1981-06-01,10.0,0.0
4341,1981-07-01,11.0,0.0
4341,1981-08-01,12.0,0.0
4341,1981-09-01,13.0,0.0
4341,1981-10-01,14.0,0.0
4341,1981-11-01,14.0,0.0
4341,1981-12-01,15.0,0.0
4341,1982-01-01,16.0,0.0
4341,1982-02-01,17.0,0.0
4341,1982-03-01,17.0,0.0
4341,1982-04-01,18.0,0.0
4341,1982-05-01,18.0,0.0
4341,1982-06-01,18.0,0.0
4341,1982-07-01,18.0,0.0
4341,1982-08-01,18.0,0.0
4341,1982-09-01,19.0,0.0
4341,1982-10-01,19.0,0.0
4341,1982-11-01,20.0,0.0
4341,1982-12-01,21.0,0.0
4341,1983-01-01,22.0,0.0
4341,1983-02-01,23.0,0.0
4341,1983-03-01,24.0,0.0
4341,1983-04-01,25.0,0.0
4341,1983-05-01,26.0,0.0
4341,1983-06-01,26.0,0.0
4341,1983-07-01,27.0,0.0
4341,1983-08-01,28.0,0.0
4341,1983-09-01,28.0,0.0
4341,1983-10-01,29.0,0.0
4341,1983-11-01,29.0,0.0
4341,1983-12-01,30.0,0.0
4341,1984-01-01,31.0,0.0
4341,1984-02-01,32.0,0.0
4341,1984-03-01,33.0,0.0
4341,1984-04-01,34.0,0.0
4341,1984-05-01,35.0,0.0
4341,1984-06-01,35.0,0.0
4341,1984-07-01,36.0,0.0
4341,1984-08-01,37.0,0.0
4341,1984-09-01,37.0,0.0
4341,1984-10-01,38.0,0.0
4341,1984-11-01,39.0,0.0
4341,1984-12-01,40.0,0.0
4341,1985-01-01,41.0,0.0
4341,1985-02-01,41.0,0.0
4341,1985-03-01,42.0,0.0
4341,1985-04-01,43.0,0.0
4341,1985-05-01,43.0,0.0
4342,1979-08-01,1.0,0.0
4342,1979-09-01,1.0,0.0
4342,1979-10-01,2.0,0.0
4342,1979-11-01,3.0,0.0
4342,1979-12-01,3.0,0.0
4342,1980-01-01,4.0,0.0
4342,1980-02-01,5.0,0.0
4342,1980-03-01,5.0,0.0
4342,1980-04-01,6.0,0.0
4342,1980-05-01,7.0,0.0
4342,1980-06-01,7.0,0.0
4342,1980-07-01,8.0,0.0
4342,1980-08-01,9.0,0.0
4342,1980-09-01,10.0,0.0
4342,1980-10-01,11.0,0.0
4342,1980-11-01,12.0,0.0
4342,1980-12-01,13.0,0.0
4342,1981-01-01,14.0,0.0
4342,1981-02-01,15.0,0.0
4342,1981-03-01,16.0,0.0
4342,1981-04-01,17.0,0.0
4342,1981-05-01,17.0,0.0
4342,1981-06-01,17.0,0.0
4342,1981-07-01,17.0,0.0
4342,1981-08-01,18.0,0.0
4342,1981-09-01,20.0,0.0
4342,1981-10-01,20.0,0.0
4342,1981-11-01,21.0,0.0
4342,1981-12-01,22.0,0.0
4342,1982-01-01,23.0,0.0
4342,1982-02-01,23.0,0.0
4342,1982-03-01,24.0,0.0
4342,1982-04-01,25.0,0.0
4342,1982-05-01,25.0,0.0
4342,1982-06-01,26.0,0.0
4342,1982-07-01,27.0,0.0
4342,1982-08-01,28.0,0.0
4342,1982-09-01,29.0,0.0
4342,1982-10-01,30.0,0.0
4342,1982-11-01,31.0,0.0
4342,1982-12-01,32.0,0.0
4342,1983-01-01,32.0,0.0
4342,1983-02-01,33.0,0.0
4342,1983-03-01,34.0,0.0
4342,1983-04-01,35.0,0.0
4342,1983-05-01,35.0,0.0
4342,1983-06-01,36.0,0.0
4342,1983-07-01,37.0,0.0
4342,1983-08-01,37.0,0.0
4342,1983-09-01,38.0,0.0
4342,1983-10-01,38.0,0.0
4342,1983-11-01,39.0,0.0
4342,1983-12-01,39.0,0.0
4342,1984-01-01,40.0,0.0
4342,1984-02-01,41.0,0.0
4342,1984-03-01,41.0,0.0
4342,1984-04-01,42.0,1.0
4342,1984-05-01,0.0,0.0
4342,1984-06-01,1.0,0.0
4342,1984-07-01,2.0,0.0
4342,1984-08-01,3.0,0.0
4342,1984-09-01,4.0,0.0
4342,1984-10-01,5.0,0.0
4342,1984-11-01,5.0,0.0
4342,1984-12-01,6.0,0.0
4342,1985-01-01,7.0,0.0
4342,1985-02-01,8.0,0.0
4342,1985-03-01,8.0,0.0
4342,1985-04-01,9.0,0.0
4342,1985-05-01,9.0,0.0
4343,1979-08-01,0.0,0.0
4343,1979-09-01,1.0,0.0
4343,1979-10-01,2.0,0.0
4343,1979-11-01,3.0,0.0
4343,1979-12-01,3.0,0.0
4343,1980-01-01,4.0,0.0
4343,1980-02-01,5.0,0.0
4343,1980-03-01,5.0,0.0
4343,1980-04-01,5.0,0.0
4343,1980-05-01,5.0,0.0
4343,1980-06-01,5.0,0.0
4343,1980-07-01,5.0,0.0
4343,1980-08-01,5.0,0.0
4343,1980-09-01,6.0,0.0
4343,1980-10-01,7.0,0.0
4343,1980-11-01,8.0,0.0
4343,1980-12-01,9.0,0.0
4343,1981-01-01,10.0,0.0
4343,1981-02-01,11.0,0.0
4343,1981-03-01,11.0,0.0
4343,1981-04-01,12.0,0.0
4343,1981-05-01,13.0,0.0
4343,1981-06-01,14.0,0.0
4343,1981-07-01,14.0,0.0
4343,1981-08-01,15.0,0.0
4343,1981-09-01,16.0,0.0
4343,1981-10-01,17.0,0.0
4343,1981-11-01,17.0,0.0
4343,1981-12-01,18.0,0.0
4343,1982-01-01,19.0,0.0
4343,1982-02-01,20.0,0.0
4343,1982-03-01,21.0,0.0
4343,1982-04-01,22.0,0.0
4343,1982-05-01,23.0,0.0
4343,1982-06-01,24.0,0.0
4343,1982-07-01,25.0,0.0
4343,1982-08-01,26.0,0.0
4343,1982-09-01,26.0,0.0
4343,1982-10-01,27.0,0.0
4343,1982-11-01,28.0,0.0
4343,1982-12-01,29.0,0.0
4343,1983-01-01,30.0,0.0
4343,1983-02-01,31.0,0.0
4343,1983-03-01,32.0,0.0
4343,1983-04-01,32.0,0.0
4343,1983-05-01,33.0,0.0
4343,1983-06-01,33.0,0.0
4343,1983-07-01,34.0,0.0
4343,1983-08-01,35.0,0.0
4343,1983-09-01,35.0,0.0
4343,1983-10-01,36.0,0.0
4343,1983-11-01,36.0,0.0
4343,1983-12-01,36.0,0.0
4343,1984-01-01,36.0,0.0
4343,1984-02-01,36.0,0.0
4343,1984-03-01,37.0,0.0
4343,1984-04-01,38.0,0.0
4343,1984-05-01,38.0,0.0
4343,1984-06-01,39.0,1.0
4343,1984-07-01,0.0,0.0
4343,1984-08-01,1.0,0.0
4343,1984-09-01,2.0,0.0
4343,1984-10-01,3.0,0.0
4343,1984-11-01,3.0,0.0
4343,1984-12-01,4.0,0.0
4343,1985-01-01,4.0,0.0
4343,1985-02-01,5.0,0.0
4343,1985-03-01,6.0,0.0
4343,1985-04-01,7.0,0.0
4343,1985-05-01,7.0,0.0
4344,1979-08-01,0.0,0.0
4344,1979-09-01,1.0,0.0
4344,1979-10-01,2.0,0.0
4344,1979-11-01,2.0,0.0
4344,1979-12-01,3.0,0.0
4344,1980-01-01,4.0,0.0
4344,1980-02-01,5.0,0.0
4344,1980-03-01,5.0,0.0
4344,1980-04-01,6.0,0.0
4344,1980-05-01,7.0,0.0
4344,1980-06-01,7.0,0.0
4344,1980-07-01,9.0,0.0
4344,1980-08-01,9.0,0.0
4344,1980-09-01,11.0,0.0
4344,1980-10-01,11.0,0.0
4344,1980-11-01,12.0,0.0
4344,1980-12-01,13.0,0.0
4344,1981-01-01,14.0,0.0
4344,1981-02-01,15.0,0.0
4344,1981-03-01,16.0,0.0
4344,1981-04-01,17.0,0.0
4344,1981-05-01,18.0,0.0
4344,1981-06-01,18.0,0.0
4344,1981-07-01,19.0,0.0
4344,1981-08-01,20.0,0.0
4344,1981-09-01,20.0,0.0
4344,1981-10-01,21.0,0.0
4344,1981-11-01,22.0,0.0
4344,1981-12-01,23.0,0.0
4344,1982-01-01,24.0,0.0
4344,1982-02-01,25.0,0.0
4344,1982-03-01,25.0,0.0
4344,1982-04-01,26.0,0.0
4344,1982-05-01,27.0,0.0
4344,1982-06-01,27.0,0.0
4344,1982-07-01,27.0,0.0
4344,1982-08-01,28.0,0.0
4344,1982-09-01,29.0,0.0
4344,1982-10-01,30.0,0.0
4344,1982-11-01,31.0,0.0
4344,1982-12-01,32.0,0.0
4344,1983-01-01,32.0,0.0
4344,1983-02-01,33.0,0.0
4344,1983-03-01,34.0,0.0
4344,1983-04-01,35.0,0.0
4344,1983-05-01,35.0,0.0
4344,1983-06-01,36.0,0.0
4344,1983-07-01,36.0,0.0
4344,1983-08-01,36.0,0.0
4344,1983-09-01,37.0,0.0
4344,1983-10-01,38.0,0.0
4344,1983-11-01,39.0,0.0
4344,1983-12-01,39.0,0.0
4344,1984-01-01,40.0,0.0
4344,1984-02-01,41.0,0.0
4344,1984-03-01,42.0,0.0
4344,1984-04-01,42.0,0.0
4344,1984-05-01,43.0,0.0
4344,1984-06-01,44.0,0.0
4344,1984-07-01,45.0,0.0
4344,1984-08-01,46.0,0.0
4344,1984-09-01,46.0,0.0
4344,1984-10-01,47.0,0.0
4344,1984-11-01,48.0,0.0
4344,1984-12-01,49.0,0.0
4344,1985-01-01,49.0,0.0
4344,1985-02-01,50.0,0.0
4344,1985-03-01,51.0,0.0
4344,1985-04-01,51.0,0.0
4344,1985-05-01,52.0,0.0
4345,1979-08-01,3.0,0.0
4345,1979-09-01,4.0,0.0
4345,1979-10-01,5.0,0.0
4345,1979-11-01,5.0,0.0
4345,1979-12-01,6.0,0.0
4345,1980-01-01,7.0,0.0
4345,1980-02-01,8.0,0.0
4345,1980-03-01,8.0,0.0
4345,1980-04-01,9.0,0.0
4345,1980-05-01,10.0,0.0
4345,1980-06-01,10.0,0.0
4345,1980-07-01,11.0,0.0
4345,1980-08-01,12.0,0.0
4345,1980-09-01,13.0,0.0
4345,1980-10-01,13.0,0.0
4345,1980-11-01,13.0,0.0
4345,1980-12-01,13.0,0.0
4345,1981-01-01,14.0,0.0
4345,1981-02-01,15.0,0.0
4345,1981-03-01,16.0,0.0
4345,1981-04-01,17.0,0.0
4345,1981-05-01,18.0,0.0
4345,1981-06-01,18.0,0.0
4345,1981-07-01,19.0,0.0
4345,1981-08-01,20.0,0.0
4345,1981-09-01,20.0,0.0
4345,1981-10-01,21.0,0.0
4345,1981-11-01,22.0,0.0
4345,1981-12-01,23.0,0.0
4345,1982-01-01,23.0,0.0
4345,1982-02-01,24.0,0.0
4345,1982-03-01,25.0,0.0
4345,1982-04-01,26.0,0.0
4345,1982-05-01,27.0,0.0
4345,1982-06-01,28.0,0.0
4345,1982-07-01,29.0,0.0
4345,1982-08-01,30.0,0.0
4345,1982-09-01,30.0,0.0
4345,1982-10-01,31.0,0.0
4345,1982-11-01,32.0,0.0
4345,1982-12-01,33.0,0.0
4345,1983-01-01,34.0,0.0
4345,1983-02-01,35.0,0.0
4345,1983-03-01,36.0,0.0
4345,1983-04-01,36.0,0.0
4345,1983-05-01,37.0,0.0
4345,1983-06-01,37.0,0.0
4345,1983-07-01,37.0,0.0
4345,1983-08-01,37.0,0.0
4345,1983-09-01,38.0,1.0
4345,1983-10-01,0.0,0.0
4345,1983-11-01,0.0,0.0
4345,1983-12-01,1.0,0.0
4345,1984-01-01,2.0,0.0
4345,1984-02-01,3.0,0.0
4345,1984-03-01,3.0,0.0
4345,1984-04-01,4.0,0.0
4345,1984-05-01,4.0,0.0
4345,1984-06-01,5.0,0.0
4345,1984-07-01,6.0,0.0
4345,1984-08-01,6.0,0.0
4345,1984-09-01,7.0,0.0
4345,1984-10-01,8.0,0.0
4345,1984-11-01,9.0,0.0
4345,1984-12-01,10.0,0.0
4345,1985-01-01,11.0,0.0
4345,1985-02-01,11.0,0.0
4345,1985-03-01,12.0,0.0
4345,1985-04-01,13.0,0.0
4345,1985-05-01,14.0,0.0
4346,1979-08-01,0.0,0.0
4346,1979-09-01,1.0,0.0
4346,1979-10-01,2.0,0.0
4346,1979-11-01,3.0,0.0
4346,1979-12-01,3.0,0.0
4346,1980-01-01,4.0,0.0
4346,1980-02-01,5.0,0.0
4346,1980-03-01,6.0,0.0
4346,1980-04-01,6.0,0.0
4346,1980-05-01,8.0,0.0
4346,1980-06-01,8.0,0.0
4346,1980-07-01,9.0,0.0
4346,1980-08-01,10.0,0.0
4346,1980-09-01,11.0,0.0
4346,1980-10-01,12.0,0.0
4346,1980-11-01,13.0,0.0
4346,1980-12-01,14.0,0.0
4346,1981-01-01,14.0,0.0
4346,1981-02-01,15.0,0.0
4346,1981-03-01,16.0,0.0
4346,1981-04-01,17.0,0.0
4346,1981-05-01,18.0,0.0
4346,1981-06-01,19.0,0.0
4346,1981-07-01,19.0,0.0
4346,1981-08-01,20.0,0.0
4346,1981-09-01,21.0,0.0
4346,1981-10-01,22.0,0.0
4346,1981-11-01,23.0,0.0
4346,1981-12-01,24.0,0.0
4346,1982-01-01,24.0,0.0
4346,1982-02-01,25.0,0.0
4346,1982-03-01,25.0,0.0
4346,1982-04-01,26.0,0.0
4346,1982-05-01,27.0,0.0
4346,1982-06-01,28.0,0.0
4346,1982-07-01,29.0,0.0
4346,1982-08-01,30.0,0.0
4346,1982-09-01,30.0,0.0
4346,1982-10-01,31.0,0.0
4346,1982-11-01,32.0,0.0
4346,1982-12-01,33.0,0.0
4346,1983-01-01,34.0,0.0
4346,1983-02-01,34.0,0.0
4346,1983-03-01,35.0,0.0
4346,1983-04-01,36.0,0.0
4346,1983-05-01,37.0,0.0
4346,1983-06-01,37.0,0.0
4346,1983-07-01,38.0,0.0
4346,1983-08-01,38.0,0.0
4346,1983-09-01,39.0,0.0
4346,1983-10-01,39.0,0.0
4346,1983-11-01,40.0,0.0
4346,1983-12-01,41.0,0.0
4346,1984-01-01,42.0,0.0
4346,1984-02-01,42.0,0.0
4346,1984-03-01,43.0,0.0
4346,1984-04-01,44.0,0.0
4346,1984-05-01,44.0,0.0
4346,1984-06-01,45.0,0.0
4346,1984-07-01,46.0,0.0
4346,1984-08-01,47.0,0.0
4346,1984-09-01,47.0,0.0
4346,1984-10-01,48.0,0.0
4346,1984-11-01,49.0,0.0
4346,1984-12-01,49.0,0.0
4346,1985-01-01,50.0,0.0
4346,1985-02-01,51.0,0.0
4346,1985-03-01,52.0,0.0
4346,1985-04-01,53.0,0.0
4346,1985-05-01,53.0,0.0
4347,1979-08-01,3.0,0.0
4347,1979-09-01,4.0,0.0
4347,1979-10-01,5.0,0.0
4347,1979-11-01,6.0,0.0
4347,1979-12-01,6.0,0.0
4347,1980-01-01,7.0,0.0
4347,1980-02-01,8.0,0.0
4347,1980-03-01,8.0,0.0
4347,1980-04-01,9.0,0.0
4347,1980-05-01,10.0,0.0
4347,1980-06-01,11.0,0.0
4347,1980-07-01,11.0,0.0
4347,1980-08-01,12.0,0.0
4347,1980-09-01,13.0,0.0
4347,1980-10-01,14.0,0.0
4347,1980-11-01,15.0,0.0
4347,1980-12-01,16.0,0.0
4347,1981-01-01,17.0,0.0
4347,1981-02-01,18.0,0.0
4347,1981-03-01,19.0,0.0
4347,1981-04-01,20.0,0.0
4347,1981-05-01,21.0,0.0
4347,1981-06-01,21.0,0.0
4347,1981-07-01,22.0,0.0
4347,1981-08-01,22.0,0.0
4347,1981-09-01,23.0,0.0
4347,1981-10-01,24.0,0.0
4347,1981-11-01,25.0,0.0
4347,1981-12-01,25.0,0.0
4347,1982-01-01,26.0,0.0
4347,1982-02-01,27.0,0.0
4347,1982-03-01,27.0,0.0
4347,1982-04-01,28.0,0.0
4347,1982-05-01,28.0,0.0
4347,1982-06-01,29.0,0.0
4347,1982-07-01,30.0,0.0
4347,1982-08-01,30.0,0.0
4347,1982-09-01,31.0,0.0
4347,1982-10-01,32.0,0.0
4347,1982-11-01,32.0,0.0
4347,1982-12-01,32.0,1.0
4347,1983-01-01,0.0,0.0
4347,1983-02-01,1.0,0.0
4347,1983-03-01,2.0,0.0
4347,1983-04-01,2.0,0.0
4347,1983-05-01,3.0,0.0
4347,1983-06-01,4.0,0.0
4347,1983-07-01,4.0,0.0
4347,1983-08-01,5.0,0.0
4347,1983-09-01,6.0,0.0
4347,1983-10-01,6.0,0.0
4347,1983-11-01,7.0,0.0
4347,1983-12-01,8.0,0.0
4347,1984-01-01,8.0,0.0
4347,1984-02-01,9.0,0.0
4347,1984-03-01,10.0,0.0
4347,1984-04-01,11.0,0.0
4347,1984-05-01,12.0,0.0
4347,1984-06-01,12.0,0.0
4347,1984-07-01,13.0,0.0
4347,1984-08-01,14.0,0.0
4347,1984-09-01,14.0,0.0
4347,1984-10-01,15.0,0.0
4347,1984-11-01,16.0,0.0
4347,1984-12-01,16.0,0.0
4347,1985-01-01,17.0,0.0
4347,1985-02-01,18.0,0.0
4347,1985-03-01,19.0,0.0
4347,1985-04-01,20.0,0.0
4347,1985-05-01,21.0,0.0
4348,1979-08-01,2.0,0.0
4348,1979-09-01,3.0,0.0
4348,1979-10-01,3.0,0.0
4348,1979-11-01,3.0,0.0
4348,1979-12-01,4.0,0.0
4348,1980-01-01,5.0,0.0
4348,1980-02-01,5.0,0.0
4348,1980-03-01,6.0,0.0
4348,1980-04-01,7.0,0.0
4348,1980-05-01,8.0,0.0
4348,1980-06-01,8.0,0.0
4348,1980-07-01,9.0,0.0
4348,1980-08-01,10.0,0.0
4348,1980-09-01,11.0,0.0
4348,1980-10-01,12.0,0.0
4348,1980-11-01,13.0,0.0
4348,1980-12-01,14.0,0.0
4348,1981-01-01,15.0,0.0
4348,1981-02-01,16.0,0.0
4348,1981-03-01,17.0,0.0
4348,1981-04-01,18.0,0.0
4348,1981-05-01,18.0,0.0
4348,1981-06-01,18.0,0.0
4348,1981-07-01,19.0,0.0
4348,1981-08-01,20.0,0.0
4348,1981-09-01,21.0,0.0
4348,1981-10-01,22.0,0.0
4348,1981-11-01,23.0,0.0
4348,1981-12-01,24.0,0.0
4348,1982-01-01,24.0,0.0
4348,1982-02-01,25.0,0.0
4348,1982-03-01,26.0,0.0
4348,1982-04-01,27.0,0.0
4348,1982-05-01,28.0,0.0
4348,1982-06-01,28.0,0.0
4348,1982-07-01,29.0,0.0
4348,1982-08-01,30.0,0.0
4348,1982-09-01,31.0,0.0
4348,1982-10-01,32.0,0.0
4348,1982-11-01,33.0,0.0
4348,1982-12-01,34.0,0.0
4348,1983-01-01,34.0,0.0
4348,1983-02-01,35.0,0.0
4348,1983-03-01,36.0,0.0
4348,1983-04-01,37.0,0.0
4348,1983-05-01,37.0,0.0
4348,1983-06-01,37.0,1.0
4348,1983-07-01,0.0,0.0
4348,1983-08-01,1.0,0.0
4348,1983-09-01,1.0,0.0
4348,1983-10-01,3.0,0.0
4348,1983-11-01,3.0,0.0
4348,1983-12-01,3.0,0.0
4348,1984-01-01,4.0,0.0
4348,1984-02-01,5.0,0.0
4348,1984-03-01,6.0,0.0
4348,1984-04-01,6.0,0.0
4348,1984-05-01,7.0,0.0
4348,1984-06-01,8.0,0.0
4348,1984-07-01,8.0,0.0
4348,1984-08-01,9.0,0.0
4348,1984-09-01,10.0,0.0
4348,1984-10-01,11.0,0.0
4348,1984-11-01,12.0,0.0
4348,1984-12-01,13.0,0.0
4348,1985-01-01,13.0,0.0
4348,1985-02-01,14.0,0.0
4348,1985-03-01,15.0,0.0
4348,1985-04-01,15.0,0.0
4348,1985-05-01,16.0,0.0
4349,1979-08-01,3.0,0.0
4349,1979-09-01,3.0,0.0
4349,1979-10-01,4.0,0.0
4349,1979-11-01,5.0,0.0
4349,1979-12-01,6.0,0.0
4349,1980-01-01,7.0,0.0
4349,1980-02-01,8.0,0.0
4349,1980-03-01,8.0,0.0
4349,1980-04-01,9.0,0.0
4349,1980-05-01,10.0,0.0
4349,1980-06-01,10.0,0.0
4349,1980-07-01,11.0,0.0
4349,1980-08-01,12.0,0.0
4349,1980-09-01,13.0,0.0
4349,1980-10-01,14.0,0.0
4349,1980-11-01,15.0,0.0
4349,1980-12-01,15.0,0.0
4349,1981-01-01,16.0,0.0
4349,1981-02-01,17.0,0.0
4349,1981-03-01,18.0,0.0
4349,1981-04-01,18.0,0.0
4349,1981-05-01,18.0,0.0
4349,1981-06-01,19.0,0.0
4349,1981-07-01,20.0,0.0
4349,1981-08-01,21.0,0.0
4349,1981-09-01,22.0,0.0
4349,1981-10-01,22.0,0.0
4349,1981-11-01,23.0,0.0
4349,1981-12-01,24.0,0.0
4349,1982-01-01,25.0,0.0
4349,1982-02-01,26.0,0.0
4349,1982-03-01,26.0,0.0
4349,1982-04-01,27.0,0.0
4349,1982-05-01,28.0,0.0
4349,1982-06-01,28.0,0.0
4349,1982-07-01,29.0,0.0
4349,1982-08-01,30.0,0.0
4349,1982-09-01,31.0,0.0
4349,1982-10-01,32.0,0.0
4349,1982-11-01,33.0,0.0
4349,1982-12-01,34.0,0.0
4349,1983-01-01,34.0,0.0
4349,1983-02-01,35.0,0.0
4349,1983-03-01,36.0,0.0
4349,1983-04-01,37.0,0.0
4349,1983-05-01,38.0,0.0
4349,1983-06-01,38.0,0.0
4349,1983-07-01,39.0,0.0
4349,1983-08-01,40.0,0.0
4349,1983-09-01,40.0,0.0
4349,1983-10-01,41.0,0.0
4349,1983-11-01,42.0,0.0
4349,1983-12-01,42.0,0.0
4349,1984-01-01,43.0,0.0
4349,1984-02-01,44.0,0.0
4349,1984-03-01,45.0,0.0
4349,1984-04-01,45.0,0.0
4349,1984-05-01,46.0,0.0
4349,1984-06-01,47.0,0.0
4349,1984-07-01,48.0,0.0
4349,1984-08-01,49.0,0.0
4349,1984-09-01,49.0,0.0
4349,1984-10-01,50.0,0.0
4349,1984-11-01,51.0,0.0
4349,1984-12-01,52.0,0.0
4349,1985-01-01,52.0,0.0
4349,1985-02-01,53.0,0.0
4349,1985-03-01,54.0,0.0
4349,1985-04-01,55.0,0.0
4349,1985-05-01,56.0,0.0
4350,1979-08-01,3.0,0.0
4350,1979-09-01,4.0,0.0
4350,1979-10-01,4.0,0.0
4350,1979-11-01,6.0,0.0
4350,1979-12-01,7.0,0.0
4350,1980-01-01,7.0,0.0
4350,1980-02-01,7.0,0.0
4350,1980-03-01,7.0,0.0
4350,1980-04-01,7.0,0.0
4350,1980-05-01,7.0,0.0
4350,1980-06-01,7.0,0.0
4350,1980-07-01,7.0,0.0
4350,1980-08-01,7.0,0.0
4350,1980-09-01,7.0,0.0
4350,1980-10-01,7.0,0.0
4350,1980-11-01,7.0,0.0
4350,1980-12-01,7.0,0.0
4350,1981-01-01,7.0,0.0
4350,1981-02-01,7.0,0.0
4350,1981-03-01,7.0,0.0
4350,1981-04-01,7.0,0.0
4350,1981-05-01,7.0,0.0
4350,1981-06-01,8.0,0.0
4350,1981-07-01,8.0,0.0
4350,1981-08-01,9.0,0.0
4350,1981-09-01,10.0,0.0
4350,1981-10-01,11.0,0.0
4350,1981-11-01,12.0,0.0
4350,1981-12-01,13.0,0.0
4350,1982-01-01,14.0,0.0
4350,1982-02-01,15.0,0.0
4350,1982-03-01,15.0,0.0
4350,1982-04-01,16.0,0.0
4350,1982-05-01,17.0,0.0
4350,1982-06-01,18.0,0.0
4350,1982-07-01,19.0,0.0
4350,1982-08-01,20.0,0.0
4350,1982-09-01,21.0,0.0
4350,1982-10-01,22.0,0.0
4350,1982-11-01,22.0,0.0
4350,1982-12-01,24.0,0.0
4350,1983-01-01,24.0,0.0
4350,1983-02-01,25.0,0.0
4350,1983-03-01,26.0,0.0
4350,1983-04-01,27.0,0.0
4350,1983-05-01,28.0,0.0
4350,1983-06-01,29.0,0.0
4350,1983-07-01,29.0,0.0
4350,1983-08-01,30.0,0.0
4350,1983-09-01,30.0,0.0
4350,1983-10-01,30.0,0.0
4350,1983-11-01,32.0,0.0
4350,1983-12-01,32.0,0.0
4350,1984-01-01,33.0,0.0
4350,1984-02-01,33.0,0.0
4350,1984-03-01,34.0,0.0
4350,1984-04-01,35.0,0.0
4350,1984-05-01,36.0,0.0
4350,1984-06-01,36.0,0.0
4350,1984-07-01,36.0,0.0
4350,1984-08-01,37.0,0.0
4350,1984-09-01,38.0,0.0
4350,1984-10-01,39.0,0.0
4350,1984-11-01,40.0,0.0
4350,1984-12-01,41.0,0.0
4350,1985-01-01,42.0,0.0
4350,1985-02-01,43.0,0.0
4350,1985-03-01,43.0,0.0
4350,1985-04-01,44.0,0.0
4350,1985-05-01,44.0,0.0
4351,1979-08-01,0.0,0.0
4351,1979-09-01,1.0,0.0
4351,1979-10-01,2.0,0.0
4351,1979-11-01,2.0,0.0
4351,1979-12-01,3.0,0.0
4351,1980-01-01,4.0,0.0
4351,1980-02-01,5.0,0.0
4351,1980-03-01,5.0,0.0
4351,1980-04-01,6.0,0.0
4351,1980-05-01,7.0,0.0
4351,1980-06-01,8.0,0.0
4351,1980-07-01,9.0,0.0
4351,1980-08-01,10.0,0.0
4351,1980-09-01,10.0,0.0
4351,1980-10-01,11.0,0.0
4351,1980-11-01,12.0,0.0
4351,1980-12-01,12.0,0.0
4351,1981-01-01,13.0,0.0
4351,1981-02-01,14.0,0.0
4351,1981-03-01,15.0,0.0
4351,1981-04-01,16.0,0.0
4351,1981-05-01,17.0,0.0
4351,1981-06-01,18.0,0.0
4351,1981-07-01,19.0,0.0
4351,1981-08-01,20.0,0.0
4351,1981-09-01,21.0,0.0
4351,1981-10-01,22.0,0.0
4351,1981-11-01,22.0,0.0
4351,1981-12-01,23.0,0.0
4351,1982-01-01,24.0,0.0
4351,1982-02-01,24.0,1.0
4351,1982-03-01,0.0,0.0
4351,1982-04-01,0.0,0.0
4351,1982-05-01,0.0,0.0
4351,1982-06-01,0.0,0.0
4351,1982-07-01,1.0,0.0
4351,1982-08-01,2.0,0.0
4351,1982-09-01,3.0,0.0
4351,1982-10-01,4.0,0.0
4351,1982-11-01,4.0,0.0
4351,1982-12-01,5.0,0.0
4351,1983-01-01,6.0,0.0
4351,1983-02-01,7.0,0.0
4351,1983-03-01,8.0,0.0
4351,1983-04-01,9.0,0.0
4351,1983-05-01,9.0,0.0
4351,1983-06-01,10.0,0.0
4351,1983-07-01,11.0,0.0
4351,1983-08-01,11.0,0.0
4351,1983-09-01,12.0,0.0
4351,1983-10-01,12.0,0.0
4351,1983-11-01,13.0,0.0
4351,1983-12-01,14.0,0.0
4351,1984-01-01,15.0,0.0
4351,1984-02-01,15.0,0.0
4351,1984-03-01,16.0,0.0
4351,1984-04-01,17.0,0.0
4351,1984-05-01,18.0,0.0
4351,1984-06-01,18.0,0.0
4351,1984-07-01,19.0,0.0
4351,1984-08-01,20.0,0.0
4351,1984-09-01,20.0,0.0
4351,1984-10-01,21.0,0.0
4351,1984-11-01,22.0,0.0
4351,1984-12-01,23.0,0.0
4351,1985-01-01,24.0,0.0
4351,1985-02-01,24.0,0.0
4351,1985-03-01,25.0,0.0
4351,1985-04-01,26.0,0.0
4351,1985-05-01,27.0,0.0
4352,1979-08-01,1.0,0.0
4352,1979-09-01,2.0,0.0
4352,1979-10-01,3.0,0.0
